device,distance_km,avg_soc_per_km,idle_pct,chg_slow_pct,chg_fast_pct,discharge_pct,cell_imbalance_mv,temp_range
1229665632,28168.0,0.41487957899234923,32.55211741609797,16.896326072730673,1.0376741142376367,49.51388239693372,6.79063800773771,1.9093508569023163
1241055568,18882.0,0.19764725252148396,8.422647645797914,19.151452435508904,0.9054623401581786,71.520437578535,6.292760824287889,2.8719136355343253
1241124027,25911.0,0.40490617802783146,22.65966270389826,11.267901575891623,0.8659109759469173,65.2065247442632,5.968743708279306,1.4509707467667694
1241124041,2355.0,0.5710509417595551,7.925519216996897,5.506485239118326,0.43367549932362537,86.13432004456115,6.852066917894247,0.818988679186521
1241124042,8629.0,0.3615825032229233,49.7106092012814,10.311734460387111,0.6999219317845317,39.27773440654696,5.326126535754531,0.9720650511049855
1241124043,11032.0,0.31714274759741423,6.4652401506107084,17.095233722104876,0.05739737349618881,76.38212875378822,6.696128682536429,0.9639638398279174
1241124047,13393.0,0.36340331418569,5.487202393037452,8.099511376402594,0.20573625153963807,86.20754997902031,5.960172345754723,1.333710200850401
1241124051,31386.0,0.35351615352374566,11.722193197497623,13.584240914144866,0.5807177591126472,74.11284812924487,6.46203871329607,1.215411121011866
1241124068,17733.0,0.4013542467818503,20.66445239457304,8.329135323901331,0.8299251188961654,70.17648716262947,6.549487645162284,1.164371347975015
1241124074,16715.0,0.34544946922007774,4.866280522924115,10.362851957705306,0.15974614490170722,84.61112137446887,5.972922387467279,1.0164254745299253
1241144620,9546.0,0.38211085988067545,11.940298507462686,14.973519499277804,0.6259027443428021,72.4602792489167,6.9148592077301005,1.0240334867622922
1241144622,29469.0,0.29222000025715295,8.481818112207783,18.34039066747322,0.04517714802024549,73.13261407229875,6.274540438029387,1.326386922095293
1241144640,14008.0,0.36998669226600495,17.788604640233107,15.148904171823352,1.3018344743314587,65.7606567136121,5.595305668661475,1.3997710318536625
1241144663,11855.0,0.31727534652412176,31.562221231043715,5.350133809099019,0.4950936663693131,62.59255129348795,6.7467924262678105,0.9678061098792806
1241172640,19106.0,0.36380225885225886,16.76871420106656,18.62268747119626,1.3549279083547303,63.253670419382445,6.785970872045423,2.0270044851185203
1241172641,8906.0,0.3248801372848061,20.20515518148343,12.6775381378222,0.2770471681571103,66.84025951253726,6.643430924799731,1.0652326549664952
1241172642,15235.0,0.3986421332919704,22.864232541651898,18.879507589185007,2.0125036254068513,56.24375624375625,5.848414588448744,1.6596441863312592
1241172644,14530.0,0.3207469900816911,11.080539834566826,18.908141053548107,0.1131911188506748,69.8981279930344,6.191728298215973,1.1802213678276319
1241172646,8862.0,0.3728553505740526,7.151472153245832,15.824760553387726,0.29975168499467897,76.72401560837176,5.639992284040973,0.9189568079784491
1241172647,21814.0,0.3952665049200108,20.303499707816602,13.929263790592621,2.0295151610718953,63.73772134051888,6.284416329144739,1.5464262781355433
1241172648,34233.0,0.35573554751424874,20.982791354462965,17.122838784652078,0.8155019695014426,61.07886789138352,6.683726231178216,1.927040589857096
1241172649,6353.0,0.3894141531322506,8.021795065839262,18.13531103375208,0.5418495535038595,73.3010443469048,6.461424170581043,0.9671151000335388
1241172656,22579.0,0.4057088807842771,13.664605969776444,30.60603222180592,0.3044211315099288,55.42494067690771,7.962775576733175,3.286327417919732
1241172671,766.0,0.3181900419742365,25.893065608218542,16.296988092458555,0.3969180480971282,57.413028251225775,6.39790699555618,1.010456672120325
1241172689,48819.0,0.3478130081819962,12.178602784397341,30.471173544044483,0.04849701074459634,57.30172666081358,6.4611753604521995,2.42993267063515
1241172690,34756.0,0.04959264667049814,87.32059424222925,5.014967965755533,0.12170215147021796,7.542735640545002,1.1800686439662162,1.272388717188842
1241225137,13071.0,0.29668907516199394,47.23580117295385,7.826156737128604,0.27217344202438193,44.66586864789316,6.719286183288406,0.8736108952426035
1241225142,8952.0,0.2897734735736009,47.20427236315087,11.855807743658211,0.07343124165554073,40.866488651535384,5.7766308733602045,0.7052902601656634
1241225154,8798.0,0.24214066102997694,43.55556314634376,8.831692299809566,0.08112654887661079,47.53161800497006,7.242380474704116,0.7352191452645414
1241225158,29299.0,0.3685458614374596,14.433578596458322,18.323968999650436,0.5004731901542344,66.74197921373701,6.653892188445635,2.0108042761016205
1241225159,49050.0,0.45089011663597295,9.146925920854443,25.259986883544617,0.7970769042282552,64.79601029137268,7.505463844225501,2.5818083418227413
1241225177,9148.0,0.2977154091248051,16.36524626452684,20.141671278361926,0.011068068622025456,63.482014388489205,6.8080750231598675,0.7686651012401525
1241225178,18555.0,0.4216990228187586,11.992540081605737,14.027531632526893,1.529077195730124,72.45085109013725,6.202609855201255,1.3955151444961913
1241225179,18115.0,0.3366261286278074,18.90627320889241,15.314155567658563,0.9271178887953656,64.85245333465366,6.419283104695751,1.3154204171740462
1241225181,48604.0,0.4066705833473988,11.116412651514457,31.189268050980427,1.0102493049374672,56.68406999256764,7.9341165877895445,3.3031408978919132
1241225183,37939.0,0.3477552446227864,18.647451037769372,30.27297619296449,0.8977279852852037,50.181844783980935,6.435510484129409,2.732088063352156
1241225184,14883.0,0.3295601704223356,13.876694287438951,15.971574384020194,0.6694836196016024,69.48224770893925,6.551344350578671,1.021716464921059
1241225185,29817.0,0.30067565905204763,15.613045585308766,23.09683140344184,0.07527092377014528,61.214852087479244,6.4098441979512915,1.9197807234786501
1241225186,14988.0,0.3125895781269613,33.72542269145436,17.202203350929537,0.008606839568510443,49.063767118047586,6.168824919008772,1.1364765960071181
1241225187,23119.0,0.2644247533549593,28.892047752776527,13.097343087288655,0.02253579724716569,57.98807336268765,5.916676015041684,1.223210595831909
1241225188,28859.0,0.40695244533827213,10.200636448307979,16.515316154403394,0.5316671841043155,72.75238021318431,6.162749200612729,1.8265778654611653
1241225189,25284.0,0.3251950023691454,27.92250016588149,14.77075177493199,0.11147236414305621,57.195275695043456,6.584814558482261,1.0548651223384766
1241225190,33441.0,0.2951118614021162,16.69657182459438,19.64721407346226,0.5772170165095459,63.07899708543382,6.648264767194664,1.982647926758822
1241225191,27041.0,0.37103285405433434,35.68564554931836,14.929812131640208,0.42976931042268435,48.95477300861874,7.271648506103707,3.3296158596660406
1241225192,73552.0,0.42421648920548966,18.919210783753222,34.395446633888525,0.664456048074602,46.02088653428365,7.216987292641858,3.413546737309903
1241225193,13934.0,0.3340608154957615,6.26216342719188,18.706427216515163,0.03448870494912916,74.99692065134383,8.088229980069027,0.7786248420750935
1241225194,27985.0,0.3222684226492739,15.035857872432903,19.921040240501288,0.6148357419681988,64.42826614509761,6.243707821661667,1.2552539404763101
1241225195,29627.0,0.34022295690820653,9.79457794928765,22.180319242238202,0.603208014188544,67.4218947942856,6.3543391835811445,1.8310144198935676
1241225196,10295.0,0.32833601833363585,16.044645971398673,20.52668294384374,1.188815254040228,62.23985583071736,7.059079703619843,1.3474109055373307
1241225198,9456.0,0.2886696106103372,14.780504817123678,19.87444962727233,0.22232878503858056,65.12271677056542,6.423461177609848,0.7344480315937335
1241225202,34100.0,0.3727224469460623,31.096968865724868,13.800027431079412,0.8509120833904813,54.25209161980524,6.101564854394137,1.9789824015971453
1241225204,8.0,0.18333333333333335,33.33333333333333,16.666666666666664,0.0,50.0,13.670033670033424,1.4074074074074074
1241225205,43720.0,0.3857124788922661,12.614139972041283,33.079523710379426,0.7981122909292803,53.50822402665001,6.639306110180772,2.081062990461097
1241225209,87476.0,0.20229278943577925,47.984376113991225,17.729138445555748,0.32592200279070715,33.96056343766232,6.532841459357147,2.514698987015029
1241225210,24353.0,0.28433675633103117,16.642650747543133,17.73061000434574,0.05718075981793646,65.56955848829318,6.366015972554246,1.1976725774969532
1241225211,51992.0,0.3869468221141269,13.292707645431898,20.707985432290883,2.00796385534291,63.991343066934306,6.555082217567362,2.9434524684958396
1241225212,11450.0,0.3507127803703146,7.465447818043312,13.670330467588057,1.8337142235281316,77.03050749084049,5.915174363257804,1.0782615029946423
1241225213,23629.0,0.3609614956444296,31.73633360653702,24.325062712664234,0.5401981968556739,43.39840548394307,5.856347054256906,1.5309430224926632
1241225215,10626.0,0.38744253200434153,10.179287070238347,19.268086901497576,0.41341489137312804,70.13921113689095,6.208811430812416,1.3160796856665449
1241225220,64988.0,0.4198463819735344,15.525663052592693,18.890915167969414,2.1227065094378346,63.46071527000006,6.457224147672454,2.7705899565844363
1241225226,15261.0,0.3459803617200809,15.21425687755926,36.389065113328336,0.37776111655804834,48.01891689255436,5.922645423593576,1.3593774874748326
1241225229,24050.0,0.39028652744640735,12.986002134203753,20.654070679806665,0.8649802272299291,65.49494695875964,5.853408601106326,1.8904669353341135
1241225231,44626.0,0.3016904319827133,17.174816333767605,25.885182586976462,0.2605632174161071,56.67943786183982,5.90390042613069,1.6402276828188052
1241248529,24035.0,0.34128158400927144,23.093608837604542,15.79826169924117,0.24524054444891694,60.86288891870537,6.502275816212036,1.3181973751106892
1241248530,38321.0,0.32142203054752727,13.388927111914256,24.509893316312574,0.31913923588948667,61.78204033588368,5.819777939959191,1.9303932250617728
1241248531,15707.0,0.32556280011016514,12.471233331948655,13.715781165621236,0.04486354006563369,73.76812196236448,6.145538148998708,0.8478695082056366
1241248532,107123.0,0.42674240907813915,7.565244484448643,26.986018862419076,5.427767419547876,60.02096923358441,10.674335137350951,3.69615405090488
1241248534,14803.0,0.34668059544143504,10.633301665262517,19.53322458637317,0.8675856382311291,68.96588811013319,6.713303431506189,1.4305052943301793
1241248536,25011.0,0.42512431812996493,8.972691807542263,14.331218557486439,0.7099604628863406,75.98612917208496,5.625997862409931,1.3575219739473734
1241248537,34603.0,0.32928654368125376,14.894800406814138,18.4425057208238,1.1783307907449783,65.48436308161708,6.006544075019126,1.793232291494755
1241248558,5552.0,0.42775518341307817,9.930565263991799,20.12675334358544,1.5611165478354072,68.38156484458734,7.3314066291594395,1.1416598164631873
1241248559,18393.0,0.3350550580513912,7.2723132584989845,11.783458291516618,0.2977068978603898,80.646521552124,6.175524474656387,1.2308253128656663
1241248561,6882.0,0.39002055870757707,8.63499245852187,14.092280268750857,1.6831208007678597,75.58960647195941,7.217840245256605,1.8703654083765608
1241248562,48222.0,0.4499924463148808,16.69242873654454,21.28225480775926,3.783542911253151,58.241773544443056,7.073140384136603,3.8643456815310064
1241248564,40956.0,0.3320338328492728,17.683231206638357,24.91047335180536,0.3421907442106101,57.06410469734568,6.24719842908072,1.9670041570384174
1241248569,7279.0,0.31093449711723253,45.78561630413483,7.169116206153244,0.08543993729178914,46.959827552420144,5.655975113542348,1.218875477373426
1241248571,69528.0,0.34822381241024636,15.346479962438202,20.826083354047558,0.4646891485071947,63.362747535007045,5.399866483142185,1.9918675427882895
1241248572,3376.0,0.2903645241880536,5.781629116117851,20.15944540727903,0.15251299826689774,73.90641247833622,5.9525572506635305,0.7439184364810509
1241248575,13562.0,0.3404029450469387,13.0803601424444,16.28535913458308,0.4165826782234765,70.21769804474904,6.055192707199088,1.246777106209354
1241248576,34039.0,0.3270186443218682,14.11977098055398,23.629236086037036,1.4927528756383142,60.75824005777067,6.278866569394543,2.3211391862758273
1241248579,22904.0,0.3799097132356794,9.651395471300685,31.793575566087412,2.4454976303317535,56.10953133228015,6.470039165758872,2.1252215682143194
1241248580,25319.0,0.34154763803145244,10.542262274704786,23.23389268696913,0.5477004350528278,65.67614460327326,7.199564658019254,2.964511281428514
1241248581,10482.0,0.3685499623851806,18.206006064755943,14.123055854445857,0.8529785777169129,66.8179595030813,5.986966678156494,1.003195922723625
1241248582,10630.0,0.38356730170757447,11.978198544469299,14.812072713525094,0.403263917330897,72.8064648246747,6.114146317455561,0.9994631557107784
1241248602,15203.0,0.3632316266615047,13.05486645426956,14.769994081424487,0.8663787132764982,71.30876075102945,6.215315329194317,1.2163585047952103
1241248603,26527.0,0.380011355781574,13.434760024282324,15.168317823102004,0.37299655165939655,71.02392560095628,7.251747943720827,1.6104804924195004
1241248605,15047.0,0.3255482195438667,27.986911449585918,16.89639196154514,1.8300805003764404,53.2866160884925,6.336913834668321,1.1041301595942314
1241248607,10031.0,0.31183268593039715,10.930070270533438,14.231000178516368,0.05842353819438809,74.78050601275581,5.926163574650097,0.9738171776147785
1241288217,4592.0,0.3668271019345238,8.806452734415743,14.442165281785627,0.10777735284914647,76.64360463094948,5.712323861749136,0.9005607419400523
1241288218,14360.0,0.3246568326623625,20.864803838554895,13.184307084391758,0.19418571831780976,65.75670335873554,6.643169106457458,1.2139648007862631
1241288220,7579.0,0.33969744359117804,31.55119005607184,5.076853703485865,0.844018350782261,62.52793788966004,6.64854511447586,0.931269082209393
1241288221,5323.0,0.2736292649724327,13.123659756969264,14.15868477483917,0.008577555396711936,72.70907791279485,6.08575119719471,1.1064147458126514
1241288222,17546.0,0.00967500534530682,100.0,0.0,0.0,0.0,0.0,0.012295869356388088
1241288225,41760.0,0.38865741960720934,9.40286548117001,10.989980372409637,3.898318790293532,75.70883535612683,21.1831620688849,2.704365851216481
1241288226,6925.0,0.37643699097720135,40.04424778761062,4.492194918151088,0.7491739146948232,54.71438337954348,6.884738119224947,1.1400369273206488
1241288297,10046.0,0.31575559605199427,11.549198292767333,19.524743338331987,0.2676202560849002,68.65843811281577,6.369359708222258,0.9795558903971227
1241288353,13408.0,0.18513993290002825,7.0736256903551435,28.418858125160018,1.1228557843531692,63.384660400131665,5.614480742485727,2.3347428276791375
1241288354,16879.0,0.20819720789322851,1.5811328790459964,18.474943214082906,0.27328222600795005,79.67064168086314,5.503756548767125,2.884630049712257
1241288356,4366.0,0.23215566299210896,3.4664401019541207,19.481733220050977,0.7816482582837724,76.27017841971113,4.793209270887822,2.1012948361162644
1241288364,0.0,0.3629906765442925,27.4540856726864,9.441705620407504,0.9059405519085205,62.19826815499757,5.499062448070215,1.5041069122538706
1241290624,12786.0,0.3236273342448471,17.476478927696867,28.001031060703703,0.5928599046268849,53.929630106972546,6.532755296925753,1.296464239743615
1241290628,10666.0,0.29937738219840354,19.683246842259866,12.86840301576422,0.22397924214236759,67.22437089983354,5.87537252823057,0.9668811976695728
1241290658,10207.0,0.20804769675652274,10.158929646793915,16.35901866834237,0.631005681669416,72.8510460031943,5.782455034272817,2.4149323569928787
1241290662,4869.0,0.31655413954971595,38.12816908479341,7.46146894924444,0.051458406546513374,54.35890355941563,5.950691512767329,1.0252551044529747
1241290663,14670.0,0.3810691271088545,10.860842604413643,21.856191865766917,0.9301477293452489,66.3528178004742,6.466988018617896,1.365962242971759
1241290664,13228.0,0.342441323223178,10.444870289093569,17.050957120191217,0.564587583194247,71.93958500752096,6.362501061030461,1.1923151836492172
1241290666,4881.0,0.2477114898989899,73.53614622881521,5.871071274805276,0.006849583153939489,20.585932913225566,5.656527597386365,1.1115199582725912
1241290668,10994.0,0.30810289612921193,6.464957641104633,20.781164044449334,0.20684343712179556,72.54703487732424,6.777442296449679,1.0603141461377998
1241290669,20580.0,0.34127148476118213,10.611453500450107,17.03067654594557,1.32123814140295,71.03663181220136,6.5932988424873304,1.6371606621345782
1241290674,14759.0,0.3040557083670799,5.526492727004379,16.177700519851097,0.1557913380016071,78.14001541514291,4.87490856206952,1.2155565112504534
1241290675,30917.0,0.3936830162776721,12.362383513956837,16.577011510719224,1.201211956249239,69.8593930190747,6.681161128225992,1.735812739726231
1241290676,6290.0,0.31522895371062915,16.276534123820234,17.421377218985317,0.4361307029200313,65.86595795427442,6.4955718020781665,0.8708044682019223
1241290679,10209.0,0.7939785292315605,17.871840094062318,47.632111829642696,0.4833757920177673,34.01267228427722,6.244025637558407,1.071756436846626
1241290682,22785.0,0.3428191178191178,23.406047424087344,23.835721596724667,0.21963493688161037,52.53859604230639,5.452939968636231,1.3619529200291207
1241290683,32442.0,0.3200282773365557,19.838642048494137,32.49569856715296,0.5609935948411723,47.104665789511735,6.728022478119706,2.136445861066631
1241290685,7423.0,0.3225827126102666,10.666446512971868,12.18757094796805,0.24560896575922067,76.90037357330087,6.915654796308742,1.0294077927320433
1241290686,8470.0,0.3432822177449444,15.609204971160134,15.359457691621573,0.5173336504727359,68.51400368674555,6.2510796686800285,0.7963756602528778
